datetime,portfolio_value,cash,positions,return
2022-03-31 10:30:00-04:00,-213196.77001953125,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",-0.007798983244400648
2022-04-01 10:30:00-04:00,-210064.03833007812,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",-0.014694086074409696
2022-04-02 10:30:00-04:00,-210064.03833007812,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.0
2022-04-03 10:30:00-04:00,-210064.03833007812,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.0
2022-04-04 10:30:00-04:00,-209940.92333984375,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",-0.0005860831354718155
2022-04-05 10:30:00-04:00,-211370.48083496094,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.006809332227252662
2022-04-06 10:30:00-04:00,-205672.77001953125,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",-0.026956038482395694
2022-04-07 10:30:00-04:00,-204783.5574951172,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",-0.004323433405061916
2022-04-08 10:30:00-04:00,-206411.48083496094,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.00794948266235962
2022-04-09 10:30:00-04:00,-206411.48083496094,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.0
2022-04-10 10:30:00-04:00,-206411.48083496094,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.0
2022-04-11 10:30:00-04:00,-203771.22998046875,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",-0.01279120155435165
2022-04-12 10:30:00-04:00,-203066.7108154297,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",-0.0034574025249127782
2022-04-13 10:30:00-04:00,-199612.51916503906,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",-0.01701013246592742
2022-04-14 10:30:00-04:00,-203388.19165039062,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.018915008443081804
2022-04-15 10:30:00-04:00,-203388.19165039062,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.0
2022-04-16 10:30:00-04:00,-203388.19165039062,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.0
2022-04-17 10:30:00-04:00,-203388.19165039062,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.0
2022-04-18 10:30:00-04:00,-198778.03833007812,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",-0.022666769800662845
2022-04-19 10:30:00-04:00,-199496.22998046875,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.003613033192318982
2022-04-20 10:30:00-04:00,-205693.2891845703,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.031063540422334057
2022-04-21 10:30:00-04:00,-206801.36584472656,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",0.00538703360011894
2022-04-22 10:30:00-04:00,-198846.4425048828,100000.0,"[{'asset': SPY, 'quantity': -684.0}]",-0.038466493233011656
2022-04-23 10:30:00-04:00,-248654.18292236328,100000.0,"[{'asset': SPY, 'quantity': -798.0}]",0.25048343732001843
2022-04-24 10:30:00-04:00,-248654.18292236328,100000.0,"[{'asset': SPY, 'quantity': -798.0}]",0.0
2022-04-25 10:30:00-04:00,-238088.67071533203,100000.0,"[{'asset': SPY, 'quantity': -798.0}]",-0.042490788141416824
2022-04-26 10:30:00-04:00,-239812.32928466797,100000.0,"[{'asset': SPY, 'quantity': -798.0}]",0.0072395656801191866
2022-04-27 10:30:00-04:00,-232957.51220703125,100000.0,"[{'asset': SPY, 'quantity': -798.0}]",-0.028584089475648833
2022-04-28 10:30:00-04:00,-287662.2278442383,100000.0,"[{'asset': SPY, 'quantity': -918.0}]",0.23482700823397584
2022-04-29 10:30:00-04:00,-338839.2362060547,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.17790659811453402
2022-04-30 10:30:00-04:00,-338839.2362060547,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-01 10:30:00-04:00,-338839.2362060547,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-02 10:30:00-04:00,-326904.5275878906,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.03522233361105309
2022-05-03 10:30:00-04:00,-329950.3701171875,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.009317223446769107
2022-05-04 10:30:00-04:00,-332094.8660888672,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.006499450117052552
2022-05-05 10:30:00-04:00,-339833.7873535156,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.02330334508265941
2022-05-06 10:30:00-04:00,-325899.6063232422,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.041002930105293656
2022-05-07 10:30:00-04:00,-325899.6063232422,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-08 10:30:00-04:00,-325899.6063232422,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-09 10:30:00-04:00,-319683.6063232422,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.01907335841895641
2022-05-10 10:30:00-04:00,-319051.6298828125,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.0019768809783466956
2022-05-11 10:30:00-04:00,-312400.5275878906,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.020846476469544517
2022-05-12 10:30:00-04:00,-303387.31494140625,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.028851464227916845
2022-05-13 10:30:00-04:00,-310991.55114746094,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.025064450066158095
2022-05-14 10:30:00-04:00,-310991.55114746094,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-15 10:30:00-04:00,-310991.55114746094,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-16 10:30:00-04:00,-314379.29138183594,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.01089335135271452
2022-05-17 10:30:00-04:00,-321165.07873535156,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.021584714831848872
2022-05-18 10:30:00-04:00,-318026.0,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.009774035046750007
2022-05-19 10:30:00-04:00,-302610.31494140625,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.04847303383557866
2022-05-20 10:30:00-04:00,-307407.0,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.015851029597330646
2022-05-21 10:30:00-04:00,-307407.0,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-22 10:30:00-04:00,-307407.0,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-23 10:30:00-04:00,-306971.8660888672,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.001415497731453108
2022-05-24 10:30:00-04:00,-306692.1574707031,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.0009111864931722335
2022-05-25 10:30:00-04:00,-306433.1574707031,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.0008444950211181634
2022-05-26 10:30:00-04:00,-313022.1339111328,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0215021654145231
2022-05-27 10:30:00-04:00,-322594.7637939453,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.030581319484360048
2022-05-28 10:30:00-04:00,-322594.7637939453,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-29 10:30:00-04:00,-322594.7637939453,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-30 10:30:00-04:00,-322594.7637939453,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-05-31 10:30:00-04:00,-328437.7873535156,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.018112580287578783
2022-06-01 10:30:00-04:00,-330116.1339111328,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.005110089710264276
2022-06-02 10:30:00-04:00,-324159.1339111328,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.018045164680147496
2022-06-03 10:30:00-04:00,-327246.3936767578,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.009523901820614356
2022-06-04 10:30:00-04:00,-327246.3936767578,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-06-05 10:30:00-04:00,-327246.3936767578,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.0
2022-06-06 10:30:00-04:00,-329712.07873535156,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.007534643944859587
2022-06-07 10:30:00-04:00,-322791.6063232422,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.020989441571730216
2022-06-08 10:30:00-04:00,-328831.4724121094,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",0.018711348035546083
2022-06-09 10:30:00-04:00,-324076.2362060547,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.014461013026439207
2022-06-10 10:30:00-04:00,-309095.68505859375,100000.0,"[{'asset': SPY, 'quantity': -1036.0}]",-0.04622539228064837
2022-06-11 10:30:00-04:00,-359245.44567871094,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.16224671855451667
2022-06-12 10:30:00-04:00,-359245.44567871094,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0
2022-06-13 10:30:00-04:00,-341765.5570983887,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",-0.04865723084477258
2022-06-14 10:30:00-04:00,-338276.5570983887,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",-0.010208752542596233
2022-06-15 10:30:00-04:00,-338869.6629638672,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.001753316489224055
2022-06-16 10:30:00-04:00,-330903.1413574219,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",-0.02350910239874371
2022-06-17 10:30:00-04:00,-325088.1413574219,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",-0.017573118152175438
2022-06-18 10:30:00-04:00,-325088.1413574219,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0
2022-06-19 10:30:00-04:00,-325088.1413574219,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0
2022-06-20 10:30:00-04:00,-325088.1413574219,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0
2022-06-21 10:30:00-04:00,-332508.0870361328,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.022824412012473205
2022-06-22 10:30:00-04:00,-331031.05432128906,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",-0.0044420956134015865
2022-06-23 10:30:00-04:00,-338032.3370361328,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.021149927245340816
2022-06-24 10:30:00-04:00,-343568.1929016113,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.016376705004074177
2022-06-25 10:30:00-04:00,-343568.1929016113,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0
2022-06-26 10:30:00-04:00,-343568.1929016113,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0
2022-06-27 10:30:00-04:00,-354791.13580322266,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.03266583791365485
2022-06-28 10:30:00-04:00,-353837.5027770996,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",-0.002687871623297755
2022-06-29 10:30:00-04:00,-343370.5027770996,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",-0.02958137539929928
2022-06-30 10:30:00-04:00,-337567.1086425781,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",-0.01690125997307579
2022-07-01 10:30:00-04:00,-337939.27716064453,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0011025023129858091
2022-07-02 10:30:00-04:00,-337939.27716064453,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0
2022-07-03 10:30:00-04:00,-337939.27716064453,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0
2022-07-04 10:30:00-04:00,-337939.27716064453,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0
2022-07-05 10:30:00-04:00,-337148.44567871094,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",-0.002340158529597791
2022-07-06 10:30:00-04:00,-344393.9129638672,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.021490436565918092
2022-07-07 10:30:00-04:00,-347894.55432128906,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.010164643524896322
2022-07-08 10:30:00-04:00,-350394.9972229004,100000.0,"[{'asset': SPY, 'quantity': -1163.0}]",0.0071873585560702224
2022-07-09 10:30:00-04:00,-300437.1686401367,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.1425757473100664
2022-07-10 10:30:00-04:00,-300437.1686401367,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-07-11 10:30:00-04:00,-300620.3464355469,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0006097041728867492
2022-07-12 10:30:00-04:00,-300904.1480102539,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0009440531157389742
2022-07-13 10:30:00-04:00,-302007.0964355469,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0036654477267470398
2022-07-14 10:30:00-04:00,-302199.3091125488,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0006364508624816523
2022-07-15 10:30:00-04:00,-301046.0487976074,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0038162241943177078
2022-07-16 10:30:00-04:00,-301046.0487976074,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-07-17 10:30:00-04:00,-301046.0487976074,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-07-18 10:30:00-04:00,-300293.9765930176,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0024981965635944015
2022-07-19 10:30:00-04:00,-300590.6789550781,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0009880396717469875
2022-07-20 10:30:00-04:00,-299766.3670654297,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0027423068889359525
2022-07-21 10:30:00-04:00,-299548.3567504883,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0007272674285498937
2022-07-22 10:30:00-04:00,-298934.31549072266,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0020498902628836024
2022-07-23 10:30:00-04:00,-298934.31549072266,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-07-24 10:30:00-04:00,-298934.31549072266,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-07-25 10:30:00-04:00,-299343.2472229004,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0013679651715676755
2022-07-26 10:30:00-04:00,-299589.6376953125,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0008231034930568093
2022-07-27 10:30:00-04:00,-299522.5591125488,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0002239015450591353
2022-07-28 10:30:00-04:00,-298551.18533325195,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0032430738511814994
2022-07-29 10:30:00-04:00,-297817.1789550781,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.002458561259284564
2022-07-30 10:30:00-04:00,-297817.1789550781,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-07-31 10:30:00-04:00,-297817.1789550781,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-08-01 10:30:00-04:00,-297614.6480102539,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0006800512500145794
2022-08-02 10:30:00-04:00,-297618.5178527832,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",1.3002863115563201e-05
2022-08-03 10:30:00-04:00,-297466.2987976074,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0005114569357914656
2022-08-04 10:30:00-04:00,-296941.2678527832,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0017650098412709259
2022-08-05 10:30:00-04:00,-297548.8567504883,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0020461584949058587
2022-08-06 10:30:00-04:00,-297548.8567504883,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-08-07 10:30:00-04:00,-297548.8567504883,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-08-08 10:30:00-04:00,-296827.7472229004,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.002423499574029875
2022-08-09 10:30:00-04:00,-297218.6170654297,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0013168238016365574
2022-08-10 10:30:00-04:00,-296372.3773803711,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0028471960922700212
2022-08-11 10:30:00-04:00,-295829.288482666,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0018324545037071704
2022-08-12 10:30:00-04:00,-295953.1273803711,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.000418616082066281
2022-08-13 10:30:00-04:00,-295953.1273803711,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-08-14 10:30:00-04:00,-295953.1273803711,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0
2022-08-15 10:30:00-04:00,-295599.6686401367,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0011943064882030674
2022-08-16 10:30:00-04:00,-295217.82580566406,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",-0.0012917566390695523
2022-08-17 10:30:00-04:00,-295452.6067504883,-350394.9972229004,"[{'asset': SPY, 'quantity': 129.0}]",0.0007952803804562869
